"customer_id","segment","province_city"
1481029,"Regular","LONG AN"
1481030,"Regular","HO CHI MINH"
1488876,"Regular","HA NOI"
1488904,"Regular","HO CHI MINH"
1489080,"Regular","HO CHI MINH"
1489109,"Regular","DA NANG"
1534186,"Regular","HA NOI"
1534221,"Regular","HA NOI"
1534259,"Regular","HO CHI MINH"
1481049,"Regular","HA NOI"
1488898,"Regular","HO CHI MINH"
1534239,"Regular","HA NOI"
1534257,"Regular","HO CHI MINH"
3185669,"Regular","HA NOI"
3206754,"Regular","No Info"
3206772,"Regular","HA NOI"
3206792,"Regular","No Info"
3206809,"Regular","KIEN GIANG"
1436643,"Regular","HA NOI"
2632751,"Regular","CAN THO"
2632766,"Regular","HOA BINH"
2639669,"Regular","HO CHI MINH"
2620039,"Regular","HA NOI"
2620064,"Regular","HO CHI MINH"
2620080,"Regular","HO CHI MINH"
2587252,"Regular","HA NOI"
2587299,"Regular","HA NOI"
2587304,"Regular","HA NOI"
2587316,"Regular","NAM DINH"
2587321,"Regular","No Info"
260107,"Regular","HA TINH"
1453145,"Regular","BINH DUONG"
1453149,"Regular","BAC GIANG"
1453175,"Regular","HA NOI"
1465810,"Regular","HA NOI"
1465825,"Regular","HA NOI"
1465913,"Regular","HA NOI"
2601200,"Regular","HA NOI"
2601232,"Regular","PHU THO"
2601275,"Regular","HO CHI MINH"
2601296,"Regular","DONG NAI"
2601338,"Regular","HA NOI"
2607405,"Regular","THANH HOA"
2677082,"Regular","HA NOI"
2677086,"Regular","HA NOI"
2583989,"Regular","HAI PHONG"
2677083,"Regular","HA NOI"
2677124,"Regular","HAI PHONG"
2677141,"Regular","HAI DUONG"
2677155,"Regular","HO CHI MINH"
2677175,"Regular","BAC GIANG"
1504520,"Regular","HA NOI"
1504546,"Regular","HA NOI"
1458600,"Regular","HA NOI"
1458601,"Regular","HA NOI"
1458874,"Regular","HO CHI MINH"
14579,"Regular","HO CHI MINH"
1458909,"Regular","NAM DINH"
1458954,"Regular","HO CHI MINH"
1458989,"Regular","HA NOI"
1459006,"Regular","HO CHI MINH"
1497259,"Regular","HA NOI"
1465974,"Regular","HA NOI"
1466104,"Regular","HA NOI"
1466125,"Regular","HA NOI"
1466139,"Regular","HO CHI MINH"
1466157,"Regular","HO CHI MINH"
1466173,"Regular","HO CHI MINH"
1466175,"Regular","HO CHI MINH"
1466184,"Regular","HO CHI MINH"
1466210,"Regular","HO CHI MINH"
1462534,"Regular","NGHE AN"
1458542,"Regular","HA NOI"
1458719,"Regular","HO CHI MINH"
1458799,"Regular","HA NOI"
1480298,"Regular","HO CHI MINH"
1480434,"Regular","HA NOI"
1480444,"Regular","NAM DINH"
1480461,"Regular","HA NOI"
1480523,"Regular","NAM DINH"
1459034,"Regular","HA NOI"
1434736,"Regular","HA NOI"
1434791,"Regular","HA NOI"
1447126,"Regular","HA NOI"
1994345,"Regular","HO CHI MINH"
1994388,"Regular","VUNG TAU"
199431,"Regular","HO CHI MINH"
2028428,"Regular","HO CHI MINH"
2028441,"Regular","HA NOI"
2028457,"Regular","HA NOI"
2028471,"Regular","HO CHI MINH"
2028474,"Regular","DA NANG"
1374131,"Regular","NGHE AN"
1379983,"Regular","DONG NAI"
1380056,"Regular","HO CHI MINH"
1380119,"Regular","HA NOI"
1380128,"Regular","VINH PHUC"
1380152,"Regular","HA NOI"
4140570,"Regular","NGHE AN"
1406174,"Regular","HO CHI MINH"
1408071,"Regular","HA NOI"
135975,"Regular","HA NOI"
1359855,"Regular","HA NOI"
135978,"Regular","THANH HOA"
1359929,"Regular","HO CHI MINH"
1413058,"Regular","QUANG BINH"
1413074,"Regular","HA NOI"
1413132,"Regular","HA NOI"
1413134,"Regular","HO CHI MINH"
1360186,"Regular","BINH DINH"
1360250,"Regular","HA NOI"
1360259,"Regular","HA NOI"
1370783,"Regular","HA NOI"
1370789,"Regular","QUANG BINH"
1370794,"Regular","VINH LONG"
1370803,"Regular","HA NOI"
1370826,"Regular","HA NOI"
1359955,"Regular","HA NOI"
1359987,"Regular","THANH HOA"
1360079,"Regular","HA NOI"
1360160,"Regular","HA NOI"
1360193,"Regular","HA NOI"
1360417,"Regular","HA NOI"
1360513,"Regular","HA NOI"
1360533,"Regular","HA NOI"
1360540,"Regular","HA NOI"
1367014,"Regular","HA NOI"
140615,"Regular","HA NOI"
1406316,"Regular","VINH LONG"
1412733,"Regular","HA NOI"
1384118,"Regular","HO CHI MINH"
1384165,"Regular","HA NOI"
1384175,"Regular","HA NOI"
1384180,"Regular","HO CHI MINH"
1384302,"Regular","HA NOI"
1384333,"Regular","HA NOI"
1370839,"Regular","HA NOI"
1370843,"Regular","HA NOI"
1383181,"Regular","HA NOI"
1383217,"Regular","HA NOI"
1383227,"Regular","HO CHI MINH"
1419984,"Regular","HA NOI"
1406511,"Regular","HA NOI"
1406586,"Regular","HA NOI"
1420438,"Regular","HO CHI MINH"
1420441,"Regular","HO CHI MINH"
136999,"Regular","DONG NAI"
1370094,"Regular","HO CHI MINH"
136986,"Regular","LONG AN"
1369952,"Regular","HO CHI MINH"
1369954,"Regular","HO CHI MINH"
1369994,"Regular","HO CHI MINH"
136993,"Regular","HO CHI MINH"
136995,"Regular","HO CHI MINH"
1370066,"Regular","HA NOI"
1383896,"Regular","HA NOI"
1390033,"Regular","HA NOI"
1463297,"Regular","BAC GIANG"
1463305,"Regular","HA NOI"
1463353,"Regular","HA NOI"
1463475,"Regular","THANH HOA"
1463486,"Regular","BAC GIANG"
1463517,"Regular","HO CHI MINH"
1419998,"Regular","HO CHI MINH"
1420032,"Regular","QUANG NINH"
1370043,"Regular","HO CHI MINH"
1370140,"Regular","HO CHI MINH"
1370144,"Regular","HO CHI MINH"
1370128,"Regular","THAI NGUYEN"
1370134,"Regular","HAI PHONG"
137008,"Regular","HA NOI"
1370253,"Regular","HO CHI MINH"
1370149,"Regular","NGHE AN"
1370152,"Regular","HO CHI MINH"
137010,"Regular","NHA TRANG"
1370219,"Regular","AN GIANG"
140862,"Regular","HO CHI MINH"
1408726,"Regular","HA NOI"
1408733,"Regular","HA NOI"
1408763,"Regular","HA NOI"
1408770,"Regular","HO CHI MINH"
140870,"Regular","HO CHI MINH"
1408827,"Regular","HO CHI MINH"
1415629,"Regular","HA NOI"
1246249,"Regular","HA NOI"
1246283,"Regular","HO CHI MINH"
1246324,"Regular","HO CHI MINH"
1246365,"Regular","HA NOI"
124598,"Regular","HA NOI"
1246101,"Regular","HA TINH"
12452,"Regular","HO CHI MINH"
1246239,"Regular","HA NOI"
1407020,"Regular","HO CHI MINH"
1407076,"Regular","HA NOI"
1407081,"Regular","HO CHI MINH"
124599,"Regular","HO CHI MINH"
1246167,"Regular","HA NOI"
1246207,"Regular","NAM DINH"
1246274,"Regular","HA NOI"
124619,"Regular","HO CHI MINH"
1414358,"Regular","HA NOI"
1414436,"Regular","QUANG BINH"
1414470,"Regular","QUANG BINH"
1414479,"Regular","HA NOI"
1414555,"Regular","HA NOI"
135435,"Regular","HO CHI MINH"
1354505,"Regular","QUANG BINH"
1354556,"Regular","HO CHI MINH"
134818,"Regular","HO CHI MINH"
1345072,"Regular","HA NOI"
1345094,"Regular","HA NOI"
1351633,"Regular","HA NOI"
1343146,"Regular","THANH HOA"
134306,"Regular","HO CHI MINH"
1343155,"Regular","BAC GIANG"
1343200,"Regular","HA NOI"
1408457,"Regular","HA NOI"
1386491,"Regular","THANH HOA"
139257,"Regular","HAI DUONG"
1960105,"Regular","HA NOI"
1960114,"Regular","HA NOI"
1960121,"Regular","HA NOI"
1960141,"Regular","HA NOI"
1960179,"Regular","DA NANG"
1960202,"Regular","HAI PHONG"
1404263,"Regular","HA NOI"
1926995,"Regular","THANH HOA"
1927057,"Regular","HO CHI MINH"
1927085,"Regular","HA NOI"
1927172,"Regular","HO CHI MINH"
192709,"Regular","HO CHI MINH"
1404365,"Regular","HA NOI"
1404460,"Regular","BAC NINH"
1404473,"Regular","HA NOI"
1410751,"Regular","HO CHI MINH"
1414174,"Regular","HA NOI"
1414184,"Regular","HO CHI MINH"
1414303,"Regular","HAI DUONG"
1414305,"Regular","HA NOI"
1414395,"Regular","HA NOI"
1414417,"Regular","HA NOI"
1414535,"Regular","HA NOI"
1414570,"Regular","HO CHI MINH"
1927236,"Regular","CAN THO"
1927308,"Regular","HO CHI MINH"
192728,"Regular","HA NOI"
2584935,"Regular","HA NOI"
2533532,"Regular","DONG NAI"
2533544,"Regular","HAI PHONG"
2533562,"Regular","NGHE AN"
2533588,"Regular","HA NOI"
2533642,"Regular","THAI NGUYEN"
2581599,"Regular","HO CHI MINH"
2581607,"Regular","HA TINH"
258155,"Regular","HA NOI"
2581669,"Regular","HAI PHONG"
2581683,"Regular","HO CHI MINH"
260431,"Regular","HA TINH"
2604493,"Regular","HA NOI"
2604519,"Regular","THUA THIEN HUE"
2510811,"Regular","DONG NAI"
4644002,"Regular","HA NOI"
4644016,"Regular","HA NOI"
4644037,"Regular","HO CHI MINH"
4644040,"Regular","HA NOI"
4644049,"Regular","HA NOI"
4644051,"Regular","BINH DINH"
4644060,"Regular","HA NOI"
4644061,"Regular","HA NOI"
4633500,"Regular","HOA BINH"
4633525,"Regular","HOA BINH"
4122576,"Regular","HA NOI"
4132884,"Regular","BINH THUAN"
4132963,"Regular","HO CHI MINH"
4133006,"Regular","VINH PHUC"
413292,"Regular","HOA BINH"
4112240,"Regular","HA NOI"
4127906,"Regular","HO CHI MINH"
4127934,"Regular","No Info"
4127946,"Regular","HA NOI"
4127975,"Regular","DONG THAP"
4127981,"Regular","HA NOI"
4127986,"Regular","HA NOI"
4127991,"Regular","HA NOI"
4128003,"Regular","HA NOI"
4128012,"Regular","HA NOI"
4139753,"Regular","LONG AN"
4139777,"Regular","No Info"
4112252,"Regular","BAC GIANG"
4112272,"Regular","HO CHI MINH"
4112275,"Regular","HA NOI"
4112317,"Regular","HO CHI MINH"
4112331,"Regular","HA NOI"
411225,"Regular","HA NOI"
4112358,"Regular","HA NOI"
4112360,"Regular","No Info"
4112383,"Regular","HA TINH"
4112390,"Regular","HA NOI"
4063,"Regular","HO CHI MINH"
1384475,"Regular","HA NOI"
136693,"Regular","BAC GIANG"
1405959,"Regular","HO CHI MINH"
1367314,"Regular","NAM DINH"
1367414,"Regular","NGHE AN"
1367482,"Regular","HA NOI"
1367493,"Regular","HA NOI"
1367505,"Regular","HA NOI"
1367507,"Regular","HO CHI MINH"
1367543,"Regular","HA NOI"
1420563,"Regular","HA NOI"
1420580,"Regular","HA NOI"
1420605,"Regular","HO CHI MINH"
1420606,"Regular","HO CHI MINH"
1420618,"Regular","HO CHI MINH"
198470,"Regular","THAI NGUYEN"
1984805,"Regular","HA NOI"
1984846,"Regular","HA NOI"
1984956,"Regular","HA NOI"
1984986,"Regular","HA NOI"
1956999,"Regular","QUANG NAM"
1957009,"Regular","HA NOI"
1957088,"Regular","HA NOI"
1957109,"Regular","DONG NAI"
1957131,"Regular","HO CHI MINH"
1957162,"Regular","HA NOI"
1377263,"Regular","HA NOI"
1377277,"Regular","HA NOI"
1377283,"Regular","HA NOI"
1377358,"Regular","HA NOI"
1377446,"Regular","HA NOI"
137744,"Regular","HA NOI"
1356979,"Regular","HA NOI"
1368029,"Regular","HO CHI MINH"
1368077,"Regular","HO CHI MINH"
1368122,"Regular","HO CHI MINH"
1368132,"Regular","HA NOI"
1353225,"Regular","HA TINH"
1302093,"Regular","HA NOI"
1302095,"Regular","HA NOI"
1302105,"Regular","HO CHI MINH"
1302116,"Regular","HO CHI MINH"
1282484,"Regular","HA NOI"
1282506,"Regular","HO CHI MINH"
128243,"Regular","HO CHI MINH"
133151,"Regular","DA NANG"
1331609,"Regular","HO CHI MINH"
140871,"Regular","HO CHI MINH"
1408820,"Regular","HA NOI"
1252486,"Regular","HO CHI MINH"
1356897,"Regular","NGHE AN"
1399420,"Regular","HO CHI MINH"
1395292,"Regular","HA NOI"
1395308,"Regular","HO CHI MINH"
139524,"Regular","HO CHI MINH"
1394430,"Regular","HA NOI"
1394492,"Regular","HA NOI"
1345287,"Regular","HA NOI"
1345313,"Regular","HA NOI"
1395437,"Regular","HO CHI MINH"
1395498,"Regular","HA NOI"
1395582,"Regular","HA NOI"
13946,"Regular","HO CHI MINH"
1308449,"Regular","HO CHI MINH"
130836,"Regular","HO CHI MINH"
1350598,"Regular","HA NOI"
1350698,"Regular","HA NOI"
1356896,"Regular","BAC NINH"
1294736,"Regular","HA NOI"
1294756,"Regular","HA NOI"
1294825,"Regular","NAM DINH"
1294855,"Regular","HO CHI MINH"
1294883,"Regular","HO CHI MINH"
1294900,"Regular","HO CHI MINH"
139556,"Regular","HO CHI MINH"
2076986,"Regular","HA NOI"
2077038,"Regular","VINH LONG"
207701,"Regular","NGHE AN"
2077123,"Regular","HA NOI"
2077149,"Regular","QUANG NAM"
1393185,"Regular","HA NOI"
139314,"Regular","HA NOI"
207706,"Regular","CAN THO"
2083631,"Regular","HO CHI MINH"
4116901,"Regular","No Info"
4116917,"Regular","BINH DUONG"
4116925,"Regular","No Info"
4116945,"Regular","HA TINH"
4116975,"Regular","HO CHI MINH"
4116992,"Regular","QUANG NINH"
124593,"Regular","HA NOI"
1275717,"Regular","HA NOI"
1275763,"Regular","VINH PHUC"
1275784,"Regular","HA NOI"
1275791,"Regular","HA NOI"
1275821,"Regular","HO CHI MINH"
127574,"Regular","HA NOI"
134708,"Regular","HO CHI MINH"
1288914,"Regular","HO CHI MINH"
1406885,"Regular","HO CHI MINH"
1407035,"Regular","HA NOI"
2025268,"Regular","HO CHI MINH"
2025335,"Regular","THUA THIEN HUE"
202529,"Regular","HO CHI MINH"
2025429,"Regular","HO CHI MINH"
2025432,"Regular","THUA THIEN HUE"
2025535,"Regular","NAM DINH"
1317610,"Regular","HA TINH"
1317628,"Regular","HA NOI"
1323724,"Regular","HO CHI MINH"
127575,"Regular","DONG NAI"
1275871,"Regular","HO CHI MINH"
127580,"Regular","HO CHI MINH"
1394491,"Regular","HA NOI"
1394565,"Regular","HA NOI"
1347255,"Regular","THANH HOA"
2597144,"Regular","HA TINH"
2597164,"Regular","DA NANG"
2597189,"Regular","THANH HOA"
2597239,"Regular","QUANG NINH"
2597263,"Regular","HA NOI"
2597294,"Regular","DA NANG"
2597343,"Regular","HO CHI MINH"
2597360,"Regular","HA NOI"
2597377,"Regular","HA NOI"
2597451,"Regular","BAC NINH"
2603802,"Regular","HA NOI"
2603810,"Regular","HA NOI"
255265,"Regular","HO CHI MINH"
2552741,"Regular","HO CHI MINH"
257386,"Regular","HO CHI MINH"
2573951,"Regular","HA NOI"
2573976,"Regular","HO CHI MINH"
2574007,"Regular","HA NOI"
2574023,"Regular","DA NANG"
2574039,"Regular","BINH DUONG"
2581539,"Regular","NGHE AN"
2581550,"Regular","HA NOI"
2581575,"Regular","HA NOI"
2581641,"Regular","DONG NAI"
258156,"Regular","HO CHI MINH"
2581660,"Regular","HAI DUONG"
2581675,"Regular","HA NOI"
2581692,"Regular","AN GIANG"
258165,"Regular","HO CHI MINH"
2581741,"Regular","HA NOI"
2596691,"Regular","AN GIANG"
2596716,"Regular","HA NOI"
2596733,"Regular","HO CHI MINH"
2596827,"Regular","THANH HOA"
2596845,"Regular","HA NOI"
1373076,"Regular","HO CHI MINH"
2539775,"Regular","DONG NAI"
2545768,"Regular","HA NOI"
2545770,"Regular","HAI DUONG"
2476973,"Regular","HA NOI"
2477017,"Regular","HA NOI"
132255,"Regular","THANH HOA"
1322739,"Regular","HO CHI MINH"
2518767,"Regular","HO CHI MINH"
140543,"Regular","HA NOI"
1405643,"Regular","BINH THUAN"
1405655,"Regular","HA NOI"
2565876,"Regular","HO CHI MINH"
253441,"Regular","HA NOI"
2534527,"Regular","THAI BINH"
1386060,"Regular","HA NOI"
1386107,"Regular","HO CHI MINH"
1386133,"Regular","HO CHI MINH"
140564,"Regular","NGHE AN"
1405733,"Regular","HO CHI MINH"
140566,"Regular","HO CHI MINH"
1405757,"Regular","HO CHI MINH"
1405764,"Regular","HA NOI"
1405766,"Regular","HA NOI"
1405785,"Regular","HA NOI"
1405795,"Regular","HO CHI MINH"
1405830,"Regular","QUANG BINH"
1405919,"Regular","HO CHI MINH"
140583,"Regular","QUANG BINH"
1353132,"Regular","THANH HOA"
1385828,"Regular","HO CHI MINH"
1385830,"Regular","HA NOI"
1385850,"Regular","HO CHI MINH"
1353012,"Regular","HO CHI MINH"
1353045,"Regular","NHA TRANG"
135296,"Regular","HO CHI MINH"
3133667,"Regular","No Info"
1246524,"Regular","HA NOI"
1252495,"Regular","HO CHI MINH"
4062357,"Regular","HO CHI MINH"
1359908,"Regular","HA NOI"
135986,"Regular","HO CHI MINH"
135988,"Regular","CAN THO"
1359983,"Regular","HA TINH"
1360051,"Regular","HA NOI"
1442537,"Regular","HA NOI"
4063902,"Regular","HA NOI"
4063904,"Regular","HA NOI"
4063993,"Regular","No Info"
4063995,"Regular","No Info"
4064029,"Regular","No Info"
4064050,"Regular","No Info"
4064056,"Regular","No Info"
4064066,"Regular","No Info"
4064092,"Regular","HO CHI MINH"
130845,"Regular","HO CHI MINH"
1418770,"Regular","HA NOI"
1418779,"Regular","HA NOI"
1418827,"Regular","HA NOI"
1378690,"Regular","THANH HOA"
1378701,"Regular","NHA TRANG"
1412881,"Regular","HO CHI MINH"
1382034,"Regular","HA NOI"
1382054,"Regular","HA NOI"
1454843,"Regular","HA NOI"
4092596,"Regular","HA NOI"
1246503,"Regular","HO CHI MINH"
1398528,"Regular","HA NOI"
1398532,"Regular","THANH HOA"
1364681,"Regular","HA NOI"
4092728,"Regular","No Info"
4092733,"Regular","No Info"
4092743,"Regular","HO CHI MINH"
4092748,"Regular","HA NOI"
4092776,"Regular","DA NANG"
4092793,"Regular","DONG NAI"
4097706,"Regular","No Info"
4097721,"Regular","No Info"
4097735,"Regular","No Info"
1457522,"Regular","HA NOI"
1457575,"Regular","HA NOI"
1381571,"Regular","HA NOI"
1381573,"Regular","HA NOI"
251871,"Regular","HO CHI MINH"
2518810,"Regular","HO CHI MINH"
136692,"Regular","VINH PHUC"
1359862,"Regular","HA NOI"
1359952,"Regular","HO CHI MINH"
2483168,"Regular","No Info"
2483186,"Regular","THAI BINH"
2483207,"Regular","HO CHI MINH"
2483235,"Regular","No Info"
2483236,"Regular","DONG NAI"
2483278,"Regular","No Info"
2533531,"Regular","HA NOI"
2533559,"Regular","NGHE AN"
2533565,"Regular","HA NOI"
2533578,"Regular","DA NANG"
2576678,"Regular","NGHE AN"
2576721,"Regular","HAI PHONG"
2576759,"Regular","HAI DUONG"
2576802,"Regular","No Info"
2576819,"Regular","HA NOI"
2576887,"Regular","HO CHI MINH"
2576896,"Regular","HO CHI MINH"
2576903,"Regular","HA NOI"
1360147,"Regular","HA NOI"
1360182,"Regular","HO CHI MINH"
13592,"Regular","HO CHI MINH"
136011,"Regular","HAI DUONG"
1360202,"Regular","NAM DINH"
1360287,"Regular","DONG NAI"
1360295,"Regular","HAI PHONG"
1405923,"Regular","HA NOI"
2476974,"Regular","HAI DUONG"
2477046,"Regular","HA NOI"
2483075,"Regular","HA NOI"
1385745,"Regular","HA TINH"
1385754,"Regular","HOA BINH"
1385784,"Regular","HAI PHONG"
1359893,"Regular","VINH PHUC"
1359923,"Regular","HO CHI MINH"
1359948,"Regular","THANH HOA"
2611630,"Regular","HO CHI MINH"
2611660,"Regular","HO CHI MINH"
2611689,"Regular","HO CHI MINH"
2490025,"Regular","HAI PHONG"
2496217,"Regular","HOA BINH"
2496222,"Regular","HA NOI"
2496231,"Regular","HO CHI MINH"
2496300,"Regular","HO CHI MINH"
2496338,"Regular","HA NOI"
2496344,"Regular","No Info"
2560438,"Regular","HA NOI"
2560453,"Regular","THUA THIEN HUE"
2560482,"Regular","HA NOI"
2560490,"Regular","HA NOI"
2521380,"Regular","HA NOI"
2521382,"Regular","HA NOI"
2521394,"Regular","HO CHI MINH"
2521400,"Regular","HA NOI"
2521441,"Regular","HA NOI"
2521455,"Regular","HO CHI MINH"
1384051,"Regular","NAM DINH"
1384179,"Regular","HO CHI MINH"
1384262,"Regular","CAN THO"
138145,"Regular","HO CHI MINH"
1385509,"Regular","HO CHI MINH"
1385554,"Regular","HO CHI MINH"
1361876,"Regular","HA NOI"
1322221,"Regular","HAI DUONG"
1322410,"Regular","HO CHI MINH"
132242,"Regular","LONG AN"
1322510,"Regular","QUANG BINH"
1361909,"Regular","HO CHI MINH"
2576699,"Regular","HA NOI"
137834,"Regular","HAI PHONG"
1442339,"Regular","HA NOI"
2532125,"Regular","HA NOI"
2532167,"Regular","HO CHI MINH"
4073856,"Regular","BINH DUONG"
4098836,"Regular","No Info"
4098871,"Regular","HA NOI"
4098884,"Regular","No Info"
4098888,"Regular","No Info"
4098928,"Regular","No Info"
4098955,"Regular","BINH DUONG"
1956100,"Regular","HOA BINH"
1956109,"Regular","HA NOI"
1956123,"Regular","HO CHI MINH"
1956174,"Regular","HO CHI MINH"
1963322,"Regular","HO CHI MINH"
1391898,"Regular","HA NOI"
1391938,"Regular","NHA TRANG"
1391949,"Regular","HO CHI MINH"
1391997,"Regular","HA NOI"
139197,"Regular","QUANG BINH"
1364921,"Regular","HA NOI"
1364946,"Regular","HA NOI"
1963359,"Regular","DA NANG"
1963367,"Regular","HO CHI MINH"
1365058,"Regular","HA NOI"
1365078,"Regular","HA NOI"
2581283,"Regular","HA TINH"
2581294,"Regular","HA TINH"
2581348,"Regular","HA NOI"
1383609,"Regular","HO CHI MINH"
1383644,"Regular","CAN THO"
1383663,"Regular","HO CHI MINH"
138359,"Regular","HO CHI MINH"
1374975,"Regular","HA NOI"
1374981,"Regular","HA NOI"
1379021,"Regular","HO CHI MINH"
136769,"Regular","HA NOI"
1367782,"Regular","HO CHI MINH"
1371772,"Regular","HA NOI"
1371781,"Regular","HA NOI"
1371818,"Regular","HO CHI MINH"
2604217,"Regular","HO CHI MINH"
1384422,"Regular","HA NOI"
1384472,"Regular","HA NOI"
1384510,"Regular","HA NOI"
1371852,"Regular","QUANG NINH"
1371887,"Regular","THUA THIEN HUE"
1371946,"Regular","HA NOI"
1332173,"Regular","HA NOI"
1338161,"Regular","HA NOI"
133812,"Regular","HO CHI MINH"
1338225,"Regular","HA NOI"
133815,"Regular","THANH HOA"
1338296,"Regular","HA NOI"
1338313,"Regular","HA NOI"
133827,"Regular","VINH PHUC"
1338460,"Regular","HA NOI"
1338493,"Regular","HO CHI MINH"
1338563,"Regular","HO CHI MINH"
133849,"Regular","HO CHI MINH"
1381320,"Regular","HA NOI"
1331410,"Regular","THANH HOA"
1331503,"Regular","HOA BINH"
1322043,"Regular","HA NOI"
1370346,"Regular","HO CHI MINH"
1370388,"Regular","HO CHI MINH"
1370395,"Regular","HO CHI MINH"
1370407,"Regular","HO CHI MINH"
1370417,"Regular","HA NOI"
1370430,"Regular","HA NOI"
1370479,"Regular","HO CHI MINH"
137039,"Regular","HA NOI"
1304788,"Regular","QUANG NINH"
2589204,"Regular","HA NOI"
2589222,"Regular","HAI PHONG"
2596803,"Regular","HAI PHONG"
2596859,"Regular","HO CHI MINH"
2596914,"Regular","HA NOI"
3176662,"Regular","HA NOI"
3176676,"Regular","HA NOI"
3176691,"Regular","No Info"
2530721,"Regular","HA NOI"
3141012,"Regular","LONG AN"
3141017,"Regular","HO CHI MINH"
3141022,"Regular","HA NOI"
3141042,"Regular","HO CHI MINH"
3141064,"Regular","NAM DINH"
3141067,"Regular","No Info"
3141105,"Regular","No Info"
3141117,"Regular","HA NOI"
2589432,"Regular","HO CHI MINH"
2589441,"Regular","THAI BINH"
2589528,"Regular","HA NOI"
2589587,"Regular","HAI DUONG"
2589598,"Regular","QUANG NINH"
2589606,"Regular","HO CHI MINH"
3176788,"Regular","HAI PHONG"
3176796,"Regular","HA NOI"
3176837,"Regular","No Info"
3176854,"Regular","HO CHI MINH"
3176884,"Regular","No Info"
3176886,"Regular","HA NOI"
3108762,"Regular","No Info"
3108802,"Regular","No Info"
3108806,"Regular","No Info"
2589270,"Regular","HO CHI MINH"
2589318,"Regular","HO CHI MINH"
2589323,"Regular","HA NOI"
258926,"Regular","HO CHI MINH"
2589365,"Regular","HOA BINH"
258934,"Regular","HA NOI"
310876,"Regular","HA NOI"
3108853,"Regular","HO CHI MINH"
3108862,"Regular","No Info"
3108893,"Regular","No Info"
3109000,"Regular","VINH PHUC"
3141133,"Regular","No Info"
1370363,"Regular","HO CHI MINH"
1370364,"Regular","HAI PHONG"
137035,"Regular","HO CHI MINH"
1370453,"Regular","HO CHI MINH"
3176537,"Regular","No Info"
3176539,"Regular","CAN THO"
3176554,"Regular","QUANG NINH"
3176567,"Regular","HO CHI MINH"
1310756,"Regular","HA NOI"
1310765,"Regular","HA NOI"
1310853,"Regular","HO CHI MINH"
126240,"Regular","HO CHI MINH"
1262496,"Regular","HO CHI MINH"
2557975,"Regular","HO CHI MINH"
2558033,"Regular","DA NANG"
2512537,"Regular","HO CHI MINH"
1370127,"Regular","HA NOI"
1370146,"Regular","HO CHI MINH"
1370150,"Regular","QUANG NINH"
1370260,"Regular","HA NOI"
1370272,"Regular","HO CHI MINH"
2538860,"Regular","QUANG NINH"
2538891,"Regular","HO CHI MINH"
2538942,"Regular","HA NOI"
2538972,"Regular","HOA BINH"
2544946,"Regular","HO CHI MINH"
2544950,"Regular","HO CHI MINH"
2545060,"Regular","HA NOI"
2545077,"Regular","HA NOI"
2545086,"Regular","HO CHI MINH"
2545106,"Regular","HO CHI MINH"
2545127,"Regular","HO CHI MINH"
2545140,"Regular","QUANG NINH"
2545150,"Regular","HA NOI"
2596871,"Regular","THANH HOA"
2596899,"Regular","HA NOI"
2596901,"Regular","HA NOI"
2596920,"Regular","HO CHI MINH"
2596931,"Regular","HO CHI MINH"
2516063,"Regular","HAI PHONG"
2516068,"Regular","HA NOI"
2516097,"Regular","HA NOI"
2516110,"Regular","HA NOI"
2603928,"Regular","DONG NAI"
2603960,"Regular","HA NOI"
2604056,"Regular","NHA TRANG"
2604057,"Regular","HA NOI"
2604064,"Regular","HOA BINH"
2604100,"Regular","HA NOI"
2597011,"Regular","NGHE AN"
2597028,"Regular","HA NOI"
2597068,"Regular","HA NOI"
2546217,"Regular","VINH PHUC"
2546258,"Regular","HA NOI"
1466666,"Regular","HO CHI MINH"
1466679,"Regular","HO CHI MINH"
1416202,"Regular","HO CHI MINH"
1416438,"Regular","HA NOI"
1418886,"Regular","HA NOI"
136637,"Regular","HO CHI MINH"
136657,"Regular","HA NOI"
1411157,"Regular","THUA THIEN HUE"
1411274,"Regular","NGHE AN"
1411306,"Regular","NAM DINH"
1411377,"Regular","HA NOI"
139498,"Regular","HO CHI MINH"
1395090,"Regular","HO CHI MINH"
1395092,"Regular","HA NOI"
1395118,"Regular","HO CHI MINH"
1395238,"Regular","BAC GIANG"
2533432,"Regular","HA NOI"
2533444,"Regular","NHA TRANG"
2533458,"Regular","HA NOI"
2533485,"Regular","DONG NAI"
1366755,"Regular","HAI PHONG"
1366866,"Regular","HA NOI"
1418863,"Regular","HA NOI"
1418891,"Regular","HA NOI"
1418995,"Regular","HA NOI"
1978705,"Regular","HO CHI MINH"
2624846,"Regular","HO CHI MINH"
2624848,"Regular","HA NOI"
1473504,"Regular","HO CHI MINH"
1473515,"Regular","HA NOI"
1473590,"Regular","HO CHI MINH"
1480089,"Regular","HA NOI"
2031149,"Regular","HA NOI"
2031193,"Regular","HA NOI"
203111,"Regular","PHU THO"
2031201,"Regular","THAI BINH"
1978510,"Regular","HA NOI"
2562490,"Regular","NHA TRANG"
2516509,"Regular","DONG NAI"
2516517,"Regular","HA NOI"
2516529,"Regular","HA NOI"
2516532,"Regular","THANH HOA"
2516564,"Regular","BAC GIANG"
2516575,"Regular","DONG NAI"
